brand,archetype,id,name,category,source_universe,lat,lng,state,municipality,locality,density_proxy_3x3_001deg,density_stratum,nearest_m,n_within_250m,n_within_500m,n_within_800m,n_within_1000m,n_within_1500m,n_within_2000m,n_within_3000m
Farmacias Guadalajara,farmacia,DENUE_9423655,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,17.97933249,-92.97571816,Tabasco,Centro,Villahermosa,856,Q3_media_alta,7.567596159211131,1,1,1,1,2,3,5
Farmacias Guadalajara,farmacia,DENUE_12328525,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,28.40718633,-106.86548394,Chihuahua,Cuauhtémoc,Cuauhtémoc,991,Q3_media_alta,7.941876912156867,2,2,3,3,4,6,6
Farmacias Guadalajara,farmacia,DENUE_8967493,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,28.40714176,-106.86554739,Chihuahua,Cuauhtémoc,Cuauhtémoc,991,Q3_media_alta,7.941876912156867,2,2,3,3,4,6,6
Farmacias Guadalajara,farmacia,DENUE_6407407,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.49996592,-96.85932622,Veracruz de Ignacio de la Llave,Emiliano Zapata,Jacarandas,423,Q2_media_baja,8.418023969207237,1,1,1,2,2,3,4
Farmacias Guadalajara,farmacia,DENUE_9464761,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.50000171,-96.85939699,Veracruz de Ignacio de la Llave,Emiliano Zapata,Jacarandas,528,Q2_media_baja,8.418023969207237,1,1,1,2,2,3,4
Farmacias Guadalajara,farmacia,DENUE_6879602,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,31.30205513,-110.93953534,Sonora,Nogales,Heroica Nogales,990,Q3_media_alta,8.517339455642546,1,1,2,2,2,3,3
Farmacias Guadalajara,farmacia,DENUE_9031562,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,31.30198652,-110.93949548,Sonora,Nogales,Heroica Nogales,990,Q3_media_alta,8.517339455642546,1,1,2,2,2,3,3
Farmacias Guadalajara,farmacia,DENUE_6416926,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,22.27116464,-101.98944928,Zacatecas,Loreto,Loreto,745,Q2_media_baja,8.7551895509826,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_6417644,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,22.27113077,-101.98937247,Zacatecas,Loreto,Loreto,745,Q2_media_baja,8.7551895509826,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_9283174,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,20.12876173,-98.7548834,Hidalgo,Pachuca de Soto,Pachuca de Soto,1675,Q4_alta,8.905979747354689,1,1,2,2,2,3,11
Farmacias Guadalajara,farmacia,DENUE_9331479,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.12874228,-98.75480065,Hidalgo,Pachuca de Soto,Pachuca de Soto,1675,Q4_alta,8.905979747354689,1,1,2,2,2,3,11
Farmacias Guadalajara,farmacia,DENUE_12329489,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,20.67110912,-103.27544674,Jalisco,Guadalajara,Guadalajara,2237,Q4_alta,9.19659003123974,1,2,3,4,5,9,18
Farmacias Guadalajara,farmacia,DENUE_6343967,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.67119044,-103.27543062,Jalisco,Guadalajara,Guadalajara,2237,Q4_alta,9.19659003123974,1,2,3,4,5,9,18
Farmacias Guadalajara,farmacia,DENUE_6744263,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,29.10249834,-110.96879687,Sonora,Hermosillo,Hermosillo,1334,Q3_media_alta,9.684263034759983,1,1,1,2,4,7,14
Farmacias Guadalajara,farmacia,DENUE_6788678,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,29.10250494,-110.96889626,Sonora,Hermosillo,Hermosillo,1334,Q3_media_alta,9.684263034759983,1,1,1,2,4,7,14
Farmacias Guadalajara,farmacia,DENUE_6418882,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,27.50955184,-109.93410585,Sonora,Cajeme,Ciudad Obregón,1472,Q3_media_alta,9.955387650453368,1,1,1,1,3,5,11
Farmacias Guadalajara,farmacia,DENUE_9294424,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,27.50950729,-109.93401829,Sonora,Cajeme,Ciudad Obregón,1472,Q3_media_alta,9.955387650453368,1,1,1,1,3,5,11
Farmacias Guadalajara,farmacia,DENUE_6369410,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.66968449,-100.23682691,Nuevo León,Guadalupe,Guadalupe,787,Q2_media_baja,10.597558034950385,1,1,1,3,4,5,7
Farmacias Guadalajara,farmacia,DENUE_6717355,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.66963107,-100.23673934,Nuevo León,Guadalupe,Guadalupe,787,Q2_media_baja,10.597558034950385,1,1,1,3,3,5,7
Farmacias Guadalajara,farmacia,DENUE_6371074,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.80725291,-100.32298701,Nuevo León,General Escobedo,Ciudad General Escobedo,686,Q2_media_baja,10.617349716439815,1,1,1,1,3,5,9
Farmacias Guadalajara,farmacia,DENUE_9323465,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.80715833,-100.32300157,Nuevo León,General Escobedo,Ciudad General Escobedo,686,Q2_media_baja,10.617349716439815,1,1,1,1,3,5,9
Farmacias Guadalajara,farmacia,DENUE_12329458,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,24.32357226,-107.362743,Sinaloa,Eldorado,Eldorado,491,Q2_media_baja,11.312571995665381,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_6345308,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,24.32351956,-107.3626475,Sinaloa,Eldorado,Eldorado,491,Q2_media_baja,11.312571995665381,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_9423640,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.74689589,-88.70705052,Quintana Roo,José María Morelos,José María Morelos,380,Q1_baja,11.90971013662427,6,6,6,6,6,6,6
Farmacias Guadalajara,farmacia,DENUE_6765132,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,21.01680986,-101.86995613,Guanajuato,San Francisco del Rincón,San Francisco del Rincón,1920,Q4_alta,12.2848247327356,1,1,1,1,3,3,5
Farmacias Guadalajara,farmacia,DENUE_9305611,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,21.01683141,-101.87007221,Guanajuato,San Francisco del Rincón,San Francisco del Rincón,904,Q3_media_alta,12.2848247327356,1,1,1,1,3,3,5
Farmacias Guadalajara,farmacia,DENUE_9406230,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,16.74394262,-92.65757701,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,2202,Q4_alta,12.520182724338255,1,1,1,1,1,3,5
Farmacias Guadalajara,farmacia,DENUE_9441532,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,16.74386777,-92.65766485,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,2202,Q4_alta,12.520182724338255,1,1,1,1,1,3,5
Farmacias Guadalajara,farmacia,DENUE_6403869,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.82386334,-97.50969548,Tamaulipas,Matamoros,Heroica Matamoros,634,Q2_media_baja,13.286650539653344,1,1,1,1,2,3,6
Farmacias Guadalajara,farmacia,DENUE_6456699,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.8239047,-97.50957094,Tamaulipas,Matamoros,Heroica Matamoros,634,Q2_media_baja,13.286650539653344,1,1,1,1,2,3,6
Farmacias Guadalajara,farmacia,DENUE_9393255,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,25.78570865,-100.18948355,Nuevo León,Apodaca,Ciudad Apodaca,491,Q2_media_baja,14.083294954384137,1,1,2,2,3,3,4
Farmacias Guadalajara,farmacia,DENUE_9393260,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,25.78559811,-100.18941489,Nuevo León,Apodaca,Ciudad Apodaca,491,Q2_media_baja,14.083294954384137,1,1,2,2,3,3,4
Farmacias Guadalajara,farmacia,DENUE_9427696,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,28.70076827,-106.12250573,Chihuahua,Chihuahua,Chihuahua,386,Q1_baja,14.136553945085968,1,1,1,1,1,1,7
Farmacias Guadalajara,farmacia,DENUE_9449246,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,28.70086627,-106.12259806,Chihuahua,Chihuahua,Chihuahua,386,Q1_baja,14.136553945085968,1,1,1,1,1,1,7
Farmacias Guadalajara,farmacia,DENUE_6782055,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.97924606,-99.17635563,México,Apaxco,Apaxco de Ocampo,555,Q2_media_baja,14.309906846235277,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_8865536,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,19.97933664,-99.17625836,México,Apaxco,Apaxco de Ocampo,555,Q2_media_baja,14.309906846235277,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_6796319,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.67648122,-103.30835392,Jalisco,Guadalajara,Guadalajara,2535,Q4_alta,14.866864654014321,1,1,2,6,9,14,29
Farmacias Guadalajara,farmacia,DENUE_8967384,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.67635921,-103.30829548,Jalisco,Guadalajara,Guadalajara,2535,Q4_alta,14.866864654014321,1,1,2,6,9,14,29
Farmacias Guadalajara,farmacia,DENUE_6370760,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.74233419,-100.18360064,Nuevo León,Apodaca,Ciudad Apodaca,644,Q2_media_baja,14.868086048867909,1,1,1,1,4,5,11
Farmacias Guadalajara,farmacia,DENUE_6370767,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.74227362,-100.18373298,Nuevo León,Apodaca,Ciudad Apodaca,644,Q2_media_baja,14.868086048867909,1,1,1,1,4,5,11
Farmacias Guadalajara,farmacia,DENUE_6334172,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.69356298,-101.36824967,Guanajuato,Irapuato,Irapuato,1858,Q4_alta,15.49504666732228,1,1,2,3,5,9,17
Farmacias Guadalajara,farmacia,DENUE_8967675,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.69351525,-101.36810972,Guanajuato,Irapuato,Irapuato,1858,Q4_alta,15.49504666732228,1,1,2,3,6,9,17
Farmacias Guadalajara,farmacia,DENUE_6300079,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,28.68826729,-100.56630497,Coahuila de Zaragoza,Piedras Negras,Piedras Negras,353,Q1_baja,17.09784281947103,1,1,1,1,2,3,8
Farmacias Guadalajara,farmacia,DENUE_6302566,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,28.68812216,-100.56636288,Coahuila de Zaragoza,Piedras Negras,Piedras Negras,353,Q1_baja,17.09784281947103,1,1,1,1,2,3,8
Farmacias Guadalajara,farmacia,DENUE_12329177,FARMACIAS GUADALAJARA SUC 2839,farmacia,seen_prod_denue,16.69703689,-93.72044871,Chiapas,Cintalapa,Cintalapa de Figueroa,1326,Q3_media_alta,17.129037635216143,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_9438576,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,16.69701118,-93.72029014,Chiapas,Cintalapa,Cintalapa de Figueroa,1326,Q3_media_alta,17.129037635216143,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_12329306,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.69631925,-103.38642548,Jalisco,Guadalajara,Guadalajara,2087,Q4_alta,17.760427053631645,2,3,3,4,10,16,28
Farmacias Guadalajara,farmacia,DENUE_12329387,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.69615962,-103.38643131,Jalisco,Guadalajara,Guadalajara,2087,Q4_alta,17.760427053631645,2,3,3,4,10,16,28
Farmacias Guadalajara,farmacia,DENUE_6407469,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.10573335,-96.15237397,Veracruz de Ignacio de la Llave,Medellín de Bravo,Fraccionamiento Puente Moreno,440,Q2_media_baja,18.63119172205287,2,2,2,2,3,3,3
Farmacias Guadalajara,farmacia,DENUE_6365866,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.59189986,-100.00381176,Nuevo León,Cadereyta Jiménez,Cadereyta Jiménez,643,Q2_media_baja,18.796931260882936,1,1,2,2,3,3,5
Farmacias Guadalajara,farmacia,DENUE_6369553,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.59183878,-100.00398653,Nuevo León,Cadereyta Jiménez,Cadereyta Jiménez,643,Q2_media_baja,18.796931260882936,1,1,2,2,3,3,5
Farmacias Guadalajara,farmacia,DENUE_12329418,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,29.10819862,-111.02935982,Sonora,Hermosillo,Hermosillo,444,Q2_media_baja,19.672941516306885,1,1,1,1,1,1,4
Farmacias Guadalajara,farmacia,DENUE_6801315,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,29.10822087,-111.02915893,Sonora,Hermosillo,Hermosillo,444,Q2_media_baja,19.672941516306885,1,1,1,1,1,1,4
Farmacias Guadalajara,farmacia,DENUE_9397353,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,16.73950148,-93.09338459,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,2054,Q4_alta,21.456184078178104,1,1,1,2,6,7,9
Farmacias Guadalajara,farmacia,DENUE_9397354,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,16.73937495,-93.09353672,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,2054,Q4_alta,21.456184078178104,1,1,1,2,6,7,9
Farmacias Guadalajara,farmacia,DENUE_12329430,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,27.07379433,-109.42232488,Sonora,Navojoa,Navojoa,475,Q2_media_baja,21.901281520026064,1,1,1,1,1,1,5
Farmacias Guadalajara,farmacia,DENUE_6781247,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,27.07374193,-109.42253811,Sonora,Navojoa,Navojoa,475,Q2_media_baja,21.901281520026064,1,1,1,1,1,1,5
Farmacias Guadalajara,farmacia,DENUE_6764789,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.5989805,-99.0230152,México,Ecatepec de Morelos,Ecatepec de Morelos,1933,Q4_alta,22.05091552388457,1,1,1,1,3,4,8
Farmacias Guadalajara,farmacia,DENUE_9280227,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,19.59917667,-99.02304603,México,Ecatepec de Morelos,Ecatepec de Morelos,1933,Q4_alta,22.05091552388457,1,1,1,1,3,4,8
Farmacias Guadalajara,farmacia,DENUE_6782195,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.5284514,-100.8569142,Guanajuato,Celaya,Celaya,255,Q1_baja,22.666218207774147,1,1,1,2,2,3,5
Farmacias Guadalajara,farmacia,DENUE_9276722,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,20.5284577,-100.85669664,Guanajuato,Celaya,Celaya,255,Q1_baja,22.666218207774147,1,1,1,2,2,3,5
Farmacias Guadalajara,farmacia,DENUE_6402069,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,22.22931429,-97.86582599,Tamaulipas,Tampico,Tampico,1557,Q4_alta,22.83271233153341,1,1,1,1,1,2,7
Farmacias Guadalajara,farmacia,DENUE_6418928,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,22.22930234,-97.86560454,Tamaulipas,Tampico,Tampico,1557,Q4_alta,22.83271233153341,1,1,1,1,1,2,7
Farmacias Guadalajara,farmacia,DENUE_6417656,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,22.74929917,-102.51576619,Zacatecas,Guadalupe,Guadalupe,1387,Q3_media_alta,23.704623658371343,1,2,2,2,4,6,7
Farmacias Guadalajara,farmacia,DENUE_9444700,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,22.74918851,-102.51556861,Zacatecas,Guadalupe,Guadalupe,1387,Q3_media_alta,23.704623658371343,1,2,2,2,4,6,7
Farmacias Guadalajara,farmacia,DENUE_8967374,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,18.94896301,-99.23459103,Morelos,Cuernavaca,Cuernavaca,1512,Q4_alta,23.77382954178299,1,1,2,3,5,6,14
Farmacias Guadalajara,farmacia,DENUE_9287609,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,18.94914206,-99.23446749,Morelos,Cuernavaca,Cuernavaca,1512,Q4_alta,23.77382954178299,1,1,2,3,5,6,14
Farmacias Guadalajara,farmacia,DENUE_12328425,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.55801002,-100.95411766,Coahuila de Zaragoza,Ramos Arizpe,Ramos Arizpe,720,Q2_media_baja,24.068577767445994,1,1,1,1,1,2,3
Farmacias Guadalajara,farmacia,DENUE_9414033,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,25.55820288,-100.95400873,Coahuila de Zaragoza,Ramos Arizpe,Ramos Arizpe,720,Q2_media_baja,24.068577767445994,1,1,1,1,1,2,3
Farmacias Guadalajara,farmacia,DENUE_6801563,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.7732474,-108.9881293,Sinaloa,Ahome,Los Mochis,1581,Q4_alta,24.245934734490927,1,1,1,2,2,4,4
Farmacias Guadalajara,farmacia,DENUE_9279171,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,25.7730635,-108.9882594,Sinaloa,Ahome,Los Mochis,1581,Q4_alta,24.245934734490927,1,1,1,2,2,4,4
Farmacias Guadalajara,farmacia,DENUE_1854945,FARMACIA DE DIOS DE GUADALAJARA,farmacia,seen_prod_denue,20.71825276,-103.36998692,Jalisco,Zapopan,Zapopan,1743,Q4_alta,24.417792123199916,1,1,2,3,6,10,27
Farmacias Guadalajara,farmacia,DENUE_6338517,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.71844867,-103.36988086,Jalisco,Zapopan,Zapopan,1743,Q4_alta,24.417792123199916,1,1,2,4,6,9,25
Farmacias Guadalajara,farmacia,DENUE_12329468,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.37572402,-98.99232724,México,Nezahualcóyotl,Ciudad Nezahualcóyotl,3496,Q4_alta,24.875989890500616,1,1,1,1,1,1,6
Farmacias Guadalajara,farmacia,DENUE_9412006,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,19.37581322,-98.99254472,México,Nezahualcóyotl,Ciudad Nezahualcóyotl,3496,Q4_alta,24.875989890500616,1,1,1,1,1,1,6
Farmacias Guadalajara,farmacia,DENUE_6880974,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,32.4722717,-114.7784386,Sonora,San Luis Río Colorado,San Luis Río Colorado,859,Q3_media_alta,27.50009620626257,1,1,1,1,3,4,7
Farmacias Guadalajara,farmacia,DENUE_9444683,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,32.47202439,-114.77843694,Sonora,San Luis Río Colorado,San Luis Río Colorado,859,Q3_media_alta,27.50009620626257,1,1,1,1,3,4,7
Farmacias Guadalajara,farmacia,DENUE_6712762,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,16.87653357,-99.87026684,Guerrero,Acapulco de Juárez,Acapulco de Juárez,1381,Q3_media_alta,27.510394784521488,1,1,1,1,1,4,6
Farmacias Guadalajara,farmacia,DENUE_8967677,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,16.8766991,-99.87007469,Guerrero,Acapulco de Juárez,Acapulco de Juárez,1381,Q3_media_alta,27.510394784521488,1,1,1,1,1,4,6
Farmacias Guadalajara,farmacia,DENUE_6348477,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.52576075,-99.03189686,México,Ecatepec de Morelos,Ecatepec de Morelos,3897,Q4_alta,28.110615805820107,2,2,3,3,3,3,5
Farmacias Guadalajara,farmacia,DENUE_9323456,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.52599452,-99.03179475,México,Ecatepec de Morelos,Ecatepec de Morelos,3897,Q4_alta,28.110615805820107,2,2,3,3,3,3,5
Farmacias Guadalajara,farmacia,DENUE_6402888,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,27.48122588,-99.51182226,Tamaulipas,Nuevo Laredo,Nuevo Laredo,1050,Q3_media_alta,30.09626321826663,1,1,4,4,8,11,13
Farmacias Guadalajara,farmacia,DENUE_6404853,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,27.48095522,-99.51182338,Tamaulipas,Nuevo Laredo,Nuevo Laredo,1050,Q3_media_alta,30.09626321826663,1,2,4,4,8,11,13
Farmacias Guadalajara,farmacia,DENUE_6407974,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,18.88393547,-96.96944298,Veracruz de Ignacio de la Llave,Córdoba,El Pueblito (Crucero Nacional),879,Q3_media_alta,30.744674674881075,1,1,2,2,2,2,4
Farmacias Guadalajara,farmacia,DENUE_6719032,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,18.88420945,-96.96948229,Veracruz de Ignacio de la Llave,Córdoba,El Pueblito (Crucero Nacional),879,Q3_media_alta,30.744674674881075,1,1,2,2,2,2,4
Farmacias Guadalajara,farmacia,DENUE_8967381,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.01992214,-102.09472871,Michoacán de Ocampo,Múgica,Nueva Italia de Ruiz,856,Q3_media_alta,30.869690959160327,1,1,2,2,2,2,2
Farmacias Guadalajara,farmacia,DENUE_9276830,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,19.01964871,-102.09477952,Michoacán de Ocampo,Múgica,Nueva Italia de Ruiz,856,Q3_media_alta,30.869690959160327,1,1,2,2,2,2,2
Farmacias Guadalajara,farmacia,DENUE_6338434,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.54175682,-103.36037243,Jalisco,Tlajomulco de Zúñiga,Real del Valle (El Paraíso) [Fraccionamiento],323,Q1_baja,30.883639644699297,1,1,1,2,4,5,6
Farmacias Guadalajara,farmacia,DENUE_6342218,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.54197345,-103.36018681,Jalisco,Tlajomulco de Zúñiga,Real del Valle (El Paraíso) [Fraccionamiento],323,Q1_baja,30.883639644699297,1,1,1,2,4,5,6
Farmacias Guadalajara,farmacia,DENUE_6405602,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.67403634,-97.81530511,Tamaulipas,Valle Hermoso,Valle Hermoso,716,Q2_media_baja,31.683722618787197,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_9423658,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,25.67403577,-97.81498896,Tamaulipas,Valle Hermoso,Valle Hermoso,716,Q2_media_baja,31.683722618787197,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_9233233,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,20.676311,-103.34369434,Jalisco,Guadalajara,Guadalajara,3223,Q4_alta,32.17006496627143,2,5,9,11,14,21,33
Farmacias Guadalajara,farmacia,DENUE_9313009,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,20.6766003,-103.34369715,Jalisco,Guadalajara,Guadalajara,3223,Q4_alta,32.17006496627143,2,5,10,11,14,21,33
Farmacias Guadalajara,farmacia,DENUE_6781549,FARMACIAS GUADALAJARA,farmacia,c2_recovered,19.37262205,-99.01679117,Ciudad de México,Iztapalapa,Iztapalapa,2364,Q4_alta,32.85695173536397,1,1,1,1,1,1,3
Farmacias Guadalajara,farmacia,DENUE_6781784,FARMACIAS GUADALAJARA,farmacia,c2_recovered,19.37280215,-99.01703949,Ciudad de México,Iztapalapa,Iztapalapa,2364,Q4_alta,32.85695173536397,1,1,1,1,1,1,3
Farmacias Guadalajara,farmacia,DENUE_12329356,FARMACIA GUADALAJARA,farmacia,seen_prod_denue,19.52553757,-99.03214524,México,Ecatepec de Morelos,Ecatepec de Morelos,3897,Q4_alta,35.964401830876604,2,2,3,3,3,3,5
Farmacias Guadalajara,farmacia,DENUE_12329331,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.42564149,-98.9308903,México,Chimalhuacán,Chimalhuacán,2495,Q4_alta,40.10952413992989,1,1,1,1,1,3,5
Farmacias Guadalajara,farmacia,DENUE_2197179,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,19.4259321,-98.93066372,México,Chimalhuacán,Chimalhuacán,2495,Q4_alta,40.10952413992989,1,1,1,1,1,3,5
Farmacias Guadalajara,farmacia,DENUE_6291240,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,28.40708805,-106.86596127,Chihuahua,Cuauhtémoc,Cuauhtémoc,991,Q3_media_alta,40.918152517401374,2,2,2,3,4,6,6
Farmacias Guadalajara,farmacia,DENUE_11756961,FARMACIAS GUADALAJARA JUAREZ II,farmacia,seen_prod_denue,31.73913783,-106.48497837,Chihuahua,Juárez,Juárez,1321,Q3_media_alta,41.079126802737704,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_6780536,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,31.73934821,-106.48533545,Chihuahua,Juárez,Juárez,1321,Q3_media_alta,41.079126802737704,1,1,1,1,1,1,1
Farmacias Guadalajara,farmacia,DENUE_6344621,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.5621444,-103.3326229,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,922,Q3_media_alta,42.43576494906502,1,1,1,2,2,2,5
Farmacias Guadalajara,farmacia,DENUE_6700752,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,20.56176709,-103.33256172,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,922,Q3_media_alta,42.43576494906502,1,1,1,2,2,2,5
Farmacias Guadalajara,farmacia,DENUE_6880513,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,17.75692096,-92.58902446,Tabasco,Macuspana,Macuspana,799,Q2_media_baja,44.36395332494288,1,1,2,2,2,2,2
Farmacias Guadalajara,farmacia,DENUE_9444699,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,17.75707477,-92.58941101,Tabasco,Macuspana,Macuspana,799,Q2_media_baja,44.36395332494288,1,1,2,2,2,2,2
Farmacias Guadalajara,farmacia,DENUE_11031118,BODEGA DE FARMACIA GUADALAJARA,farmacia,seen_prod_denue,23.24227208,-106.4433734,Sinaloa,Mazatlán,Mazatlán,1058,Q3_media_alta,46.50799938120666,1,1,1,2,3,3,7
Farmacias Guadalajara,farmacia,DENUE_6389867,FARMACIAS GUADALAJARA,farmacia,seen_prod_denue,23.24203221,-106.4430005,Sinaloa,Mazatlán,Mazatlán,1058,Q3_media_alta,46.50799938120666,1,1,1,2,3,3,7
