brand,archetype,state,municipality,locality,n,n_with_nn,nn_p10_m,nn_p25_m,nn_p50_m,nn_p75_m,nn_p90_m,nn_mean_m,mean_sisters_within_250m,pct_with_any_sister_within_250m,mean_sisters_within_500m,pct_with_any_sister_within_500m,mean_sisters_within_800m,pct_with_any_sister_within_800m,mean_sisters_within_1000m,pct_with_any_sister_within_1000m,mean_sisters_within_1500m,pct_with_any_sister_within_1500m,mean_sisters_within_2000m,pct_with_any_sister_within_2000m,mean_sisters_within_3000m,pct_with_any_sister_within_3000m,pct_nn_le_10m,pct_nn_le_25m,pct_nn_le_60m,profile_sample_n_ge_30
OXXO,conveniencia,Ciudad de México,Cuajimalpa de Morelos,Cuajimalpa de Morelos,21,21,163.89390990035088,238.85111388052997,301.22515641487666,468.1333565569486,1210.4687690440433,455.7046359685807,0.3333333333333333,28.571428571428573,1.6666666666666667,76.19047619047619,4.0476190476190474,85.71428571428571,5.095238095238095,85.71428571428571,7.904761904761905,100.0,11.047619047619047,100.0,19.761904761904763,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Ciudad de México,La Magdalena Contreras,La Magdalena Contreras,21,21,204.27981737729203,295.58157756882366,354.6657550322332,504.65631834880514,510.6086504591199,404.5150045750772,0.19047619047619047,19.047619047619047,1.1428571428571428,71.42857142857143,3.3333333333333335,95.23809523809524,4.523809523809524,95.23809523809524,9.428571428571429,100.0,17.523809523809526,100.0,33.095238095238095,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Coahuila de Zaragoza,San Juan de Sabinas,Nueva Rosita,21,21,318.5215475535525,325.94669695103653,488.9687363197201,525.0321027812813,604.974236706497,451.0447002521733,0.09523809523809523,9.523809523809524,0.6666666666666666,61.904761904761905,2.857142857142857,95.23809523809524,5.0476190476190474,100.0,9.238095238095237,100.0,14.0,100.0,18.571428571428573,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Durango,Lerdo,Lerdo,21,21,184.7719217252686,342.63950124172226,579.6621227102659,632.0560255585768,861.9393989861005,534.416758590028,0.38095238095238093,19.047619047619047,1.0,38.095238095238095,2.9047619047619047,85.71428571428571,4.809523809523809,95.23809523809524,9.0,100.0,14.19047619047619,100.0,27.19047619047619,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Nuevo León,Allende,Ciudad de Allende,21,21,62.108012734006685,102.12313607245206,269.6484635036104,498.6626124096288,753.259421734699,381.96940193362184,0.6666666666666666,42.857142857142854,1.9047619047619047,76.19047619047619,3.3333333333333335,90.47619047619048,4.761904761904762,95.23809523809524,8.857142857142858,95.23809523809524,13.047619047619047,100.0,17.857142857142858,100.0,0.0,0.0,9.523809523809524,NO
OXXO,conveniencia,Sonora,Cananea,Heroica Ciudad de Cananea,21,21,330.69435182097897,454.4731768689104,604.6521671712351,673.3630860052488,763.0372301310355,604.7762782401459,0.0,0.0,0.38095238095238093,33.333333333333336,1.9047619047619047,90.47619047619048,2.5714285714285716,90.47619047619048,6.476190476190476,100.0,9.857142857142858,100.0,16.0,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Jalisco,Tepatitlán de Morelos,Tepatitlán de Morelos,20,20,285.2716731944824,402.39888213975973,518.3913940871282,739.1123453125468,914.0422115537591,594.358722758994,0.0,0.0,0.5,50.0,2.1,75.0,3.3,90.0,6.8,100.0,11.45,100.0,16.45,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Oaxaca,Salina Cruz,Salina Cruz,20,20,54.83326395825762,107.04491199859196,460.88918255291156,632.1041910942243,704.5853150713671,423.25971014327206,0.7,30.0,1.2,55.0,3.6,100.0,4.8,100.0,7.9,100.0,9.4,100.0,13.7,100.0,0.0,10.0,20.0,NO
OXXO,conveniencia,Chihuahua,Camargo,Santa Rosalía de Camargo,19,19,163.3442437171846,405.92717106673933,536.7885919717154,647.752522222411,821.5510923515778,511.95993086811586,0.21052631578947367,21.05263157894737,0.631578947368421,47.36842105263158,2.210526315789474,78.94736842105263,3.5789473684210527,100.0,6.2105263157894735,100.0,10.105263157894736,100.0,16.210526315789473,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Chihuahua,Nuevo Casas Grandes,Nuevo Casas Grandes,19,19,453.9919351555742,536.7068831110562,632.4325107822582,882.2160213299113,1271.1465629602485,775.177764407465,0.0,0.0,0.21052631578947367,15.789473684210526,1.1578947368421053,63.1578947368421,1.894736842105263,78.94736842105263,4.947368421052632,94.73684210526316,6.7368421052631575,100.0,10.526315789473685,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Dolores Hidalgo Cuna de la Independencia Nacional,19,19,185.35132430186917,387.02217329749027,489.31275151291703,688.7875121205483,871.7370411738964,541.9793047196165,0.21052631578947367,21.05263157894737,0.8421052631578947,57.89473684210526,2.6315789473684212,89.47368421052632,3.6842105263157894,89.47368421052632,6.842105263157895,94.73684210526316,10.210526315789474,100.0,14.473684210526315,100.0,10.526315789473685,10.526315789473685,10.526315789473685,NO
OXXO,conveniencia,Guerrero,Zihuatanejo de Azueta,Zihuatanejo,19,19,10.964321915271812,206.1343464965959,351.12001584347803,519.8769865615558,612.4361210923222,361.7159771500751,0.3157894736842105,31.57894736842105,1.4736842105263157,73.6842105263158,4.421052631578948,94.73684210526316,5.2631578947368425,94.73684210526316,8.736842105263158,100.0,11.789473684210526,100.0,16.263157894736842,100.0,10.526315789473685,21.05263157894737,21.05263157894737,NO
OXXO,conveniencia,Hidalgo,Tulancingo de Bravo,Tulancingo,19,19,374.2170966995733,500.09142512025903,618.3388261834431,752.6477484773916,1238.9657554738428,692.9382136990771,0.0,0.0,0.3157894736842105,26.31578947368421,1.7894736842105263,78.94736842105263,2.736842105263158,84.21052631578948,4.947368421052632,100.0,8.894736842105264,100.0,15.263157894736842,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Jalisco,San Juan de los Lagos,San Juan de los Lagos,19,19,12.954881183066686,87.84374854244123,299.5244028568859,423.2562337322355,753.8263206205338,332.48922387565773,0.631578947368421,47.36842105263158,2.210526315789474,78.94736842105263,3.789473684210526,89.47368421052632,4.842105263157895,89.47368421052632,10.210526315789474,100.0,12.736842105263158,100.0,15.368421052631579,100.0,10.526315789473685,21.05263157894737,21.05263157894737,NO
OXXO,conveniencia,Michoacán de Ocampo,Zitácuaro,Heróica Zitácuaro,19,19,263.4817613490261,338.83559001922106,425.6490886790067,464.803448623074,666.1270065424957,414.0487138493091,0.10526315789473684,10.526315789473685,1.7894736842105263,78.94736842105263,4.421052631578948,100.0,6.0,100.0,10.526315789473685,100.0,13.894736842105264,100.0,17.57894736842105,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Oaxaca,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec,19,19,264.4677185796949,328.1432211427305,621.9353124661603,724.922492630669,1072.4103172898408,637.7375236774664,0.10526315789473684,10.526315789473685,0.631578947368421,47.36842105263158,1.8421052631578947,78.94736842105263,3.4210526315789473,89.47368421052632,6.052631578947368,89.47368421052632,8.526315789473685,100.0,14.368421052631579,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Sonora,Empalme,Empalme,19,19,289.7214189497896,333.4978085406053,379.3210961023584,623.4835640130584,742.6811935269186,484.3558600759232,0.10526315789473684,10.526315789473685,0.5263157894736842,52.63157894736842,2.3157894736842106,89.47368421052632,3.473684210526316,100.0,7.684210526315789,100.0,10.842105263157896,100.0,15.473684210526315,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Tamaulipas,El Mante,Ciudad Mante,19,19,341.7382386967985,498.9787986059077,580.3180909607453,725.9675914548907,822.0210362631442,620.9607774264516,0.10526315789473684,10.526315789473685,0.3157894736842105,31.57894736842105,2.210526315789474,89.47368421052632,3.3684210526315788,94.73684210526316,6.421052631578948,94.73684210526316,10.210526315789474,100.0,15.052631578947368,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Aguascalientes,Jesús María,Jesús María,18,18,163.878344218702,393.825293842837,447.68106700638054,555.0458062798416,572.3798688806781,424.11098535247515,0.2222222222222222,22.22222222222222,1.1111111111111112,61.111111111111114,2.7222222222222223,100.0,4.111111111111111,100.0,7.111111111111111,100.0,10.555555555555555,100.0,18.666666666666668,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Guanajuato,San Francisco del Rincón,San Francisco del Rincón,18,18,230.5827000635043,350.39159285370084,483.31846957468804,597.7264272904426,685.4399195288544,497.67446374933047,0.1111111111111111,11.11111111111111,0.6666666666666666,50.0,2.388888888888889,88.88888888888889,3.7777777777777777,94.44444444444444,9.38888888888889,100.0,14.166666666666666,100.0,22.555555555555557,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Nuevo León,García,Mitras Poniente,18,18,173.03275530871935,294.33923203006105,478.2376515101112,567.5432668889629,909.2212652870614,488.6865594568908,0.2222222222222222,22.22222222222222,1.0,66.66666666666667,2.3333333333333335,83.33333333333333,3.8333333333333335,88.88888888888889,7.277777777777778,100.0,11.38888888888889,100.0,23.444444444444443,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Yucatán,Kanasín,Kanasín,18,18,612.1771023395768,645.1049948499553,811.2856926991741,1101.152632906418,1198.8450487824848,875.8354040321917,0.0,0.0,0.0,0.0,0.4444444444444444,44.44444444444444,0.7777777777777778,66.66666666666667,2.2777777777777777,100.0,5.555555555555555,100.0,12.722222222222221,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Yucatán,Progreso,Progreso,18,18,244.86091038478781,256.21874360515824,356.1209293393232,605.5354008263332,780.2434002720277,507.6006864670048,0.2222222222222222,22.22222222222222,1.5555555555555556,61.111111111111114,3.5555555555555554,94.44444444444444,5.055555555555555,94.44444444444444,7.222222222222222,94.44444444444444,9.88888888888889,100.0,11.38888888888889,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Coahuila de Zaragoza,Matamoros,Matamoros,17,17,128.8091894051593,206.6737563602646,423.98571418579485,645.3835954034168,941.2072976094266,468.3745806755608,0.47058823529411764,47.05882352941177,1.1764705882352942,52.94117647058823,2.3529411764705883,76.47058823529412,3.4705882352941178,88.23529411764706,6.764705882352941,100.0,9.294117647058824,100.0,12.705882352941176,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Coahuila de Zaragoza,Múzquiz,Ciudad Melchor Múzquiz,17,17,102.49582881981458,435.1430571877069,534.3711444901136,640.5774885981791,729.4390553047696,491.3887810929591,0.35294117647058826,17.647058823529413,0.8235294117647058,29.41176470588235,2.823529411764706,88.23529411764706,3.8823529411764706,100.0,8.235294117647058,100.0,11.411764705882353,100.0,15.176470588235293,100.0,11.764705882352942,11.764705882352942,11.764705882352942,NO
OXXO,conveniencia,Jalisco,Ocotlán,Ocotlán,17,17,230.44403740096078,531.7603789327571,598.9973332966631,706.0614970076084,841.9040331037784,576.7400737417584,0.11764705882352941,11.764705882352942,0.35294117647058826,23.529411764705884,2.176470588235294,88.23529411764706,3.4705882352941178,88.23529411764706,6.529411764705882,100.0,10.411764705882353,100.0,15.294117647058824,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Michoacán de Ocampo,La Piedad,La Piedad de Cabadas,17,17,215.49828710758163,423.1013737300871,520.743226840879,669.603020231303,776.7255705036339,502.3232667249093,0.11764705882352941,11.764705882352942,0.5882352941176471,47.05882352941177,1.6470588235294117,88.23529411764706,2.588235294117647,100.0,5.0,100.0,6.647058823529412,100.0,12.235294117647058,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Michoacán de Ocampo,Sahuayo,Sahuayo de Morelos,17,17,221.5102010889293,301.21268633615034,348.8371995497079,566.6963974616503,758.5836120211259,454.4096525405969,0.23529411764705882,23.529411764705884,1.6470588235294117,64.70588235294117,4.0,88.23529411764706,6.117647058823529,94.11764705882354,9.529411764705882,100.0,12.0,100.0,14.882352941176471,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Nuevo León,García,Valle de Lincoln,17,17,160.87295433184426,343.6463640040617,382.8642653136046,466.7139869065645,545.0673890732796,386.927363009711,0.11764705882352941,11.764705882352942,1.588235294117647,88.23529411764706,3.1176470588235294,94.11764705882354,4.705882352941177,94.11764705882354,9.647058823529411,100.0,13.764705882352942,100.0,20.647058823529413,100.0,11.764705882352942,11.764705882352942,11.764705882352942,NO
OXXO,conveniencia,Quintana Roo,Tulum,Tulum,17,17,283.7491823967896,330.557594504041,397.001084925964,535.1185784255366,1253.962856798721,627.909491632286,0.0,0.0,0.9411764705882353,70.58823529411765,2.176470588235294,82.3529411764706,3.2941176470588234,82.3529411764706,7.352941176470588,88.23529411764706,10.647058823529411,94.11764705882354,15.176470588235293,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,San Luis Potosí,Matehuala,Matehuala,17,17,499.24153376545416,713.1650442657807,743.3114251507301,800.4431399402981,1678.1287092217794,888.3758555981717,0.0,0.0,0.11764705882352941,11.764705882352942,1.1764705882352942,70.58823529411765,2.1176470588235294,82.3529411764706,4.117647058823529,82.3529411764706,7.294117647058823,94.11764705882354,11.882352941176471,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Sonora,Huatabampo,Huatabampo,17,17,234.11833503144754,328.007761594622,390.52587385960686,558.2872967497594,626.026407396256,445.9033225980521,0.11764705882352941,11.764705882352942,1.1764705882352942,58.8235294117647,4.588235294117647,94.11764705882354,6.235294117647059,100.0,11.117647058823529,100.0,14.352941176470589,100.0,16.647058823529413,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Tlaxcala,Apizaco,Ciudad de Apizaco,17,17,154.15138083175083,278.6421489407708,381.4105219333126,534.7583813939586,595.7328011051255,381.94259759511993,0.23529411764705882,23.529411764705884,1.8823529411764706,64.70588235294117,4.9411764705882355,100.0,7.235294117647059,100.0,13.941176470588236,100.0,18.529411764705884,100.0,25.352941176470587,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Yucatán,Umán,Umán,17,17,330.1571168600724,505.563044155433,691.5258925455216,822.3728813721981,1007.827089546163,676.3151241136806,0.11764705882352941,11.764705882352942,0.23529411764705882,23.529411764705884,1.6470588235294117,64.70588235294117,2.5294117647058822,88.23529411764706,4.9411764705882355,100.0,7.0,100.0,10.764705882352942,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Guanajuato,Valle de Santiago,Valle de Santiago,16,16,159.0009127996753,319.17761916274867,345.9943233739715,576.3740672249087,705.2373769246299,408.11997086208277,0.125,12.5,0.875,62.5,2.375,100.0,3.875,100.0,7.625,100.0,11.125,100.0,14.25,100.0,12.5,12.5,12.5,NO
OXXO,conveniencia,Michoacán de Ocampo,Pátzcuaro,Pátzcuaro,16,16,316.121705097635,487.689180676929,544.5665022318924,635.8518581737628,1260.1439043901185,687.9940440764593,0.0,0.0,0.625,37.5,2.0,81.25,2.875,81.25,6.0625,93.75,8.5,93.75,13.3125,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Toluca,Santa Ana Tlapaltitlán,16,16,12.819342301112439,31.988990086531285,381.7765561901168,406.7680142100532,562.9243195814101,311.763326715801,0.3125,31.25,2.125,87.5,4.4375,100.0,6.6875,100.0,15.75,100.0,28.5,100.0,68.9375,100.0,0.0,25.0,31.25,NO
OXXO,conveniencia,Nuevo León,Juárez,Jardines de la Silla (Jardines),16,16,4.669362255493291,163.7310765730304,428.27850966174447,560.2413897979048,712.6255797155648,376.1224437762729,0.375,37.5,1.3125,62.5,3.125,93.75,5.375,100.0,10.3125,100.0,17.0625,100.0,37.3125,100.0,25.0,25.0,25.0,NO
OXXO,conveniencia,Puebla,San Andrés Cholula,San Andrés Cholula,16,16,170.83742230902655,332.5020668162963,501.2040912073593,623.386915085863,772.8069707162396,521.2946121935851,0.125,12.5,0.75,50.0,2.1875,87.5,4.1875,93.75,8.875,93.75,16.8125,100.0,36.625,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Tamaulipas,San Fernando,San Fernando,16,16,17.121697658144583,168.75999365819678,253.53472972131678,634.9223274815613,864.031766506658,390.14114561187915,0.5,50.0,1.0,68.75,2.75,87.5,3.75,87.5,6.125,100.0,9.75,100.0,13.375,100.0,0.0,25.0,25.0,NO
OXXO,conveniencia,Chiapas,Comitán de Domínguez,Comitán de Domínguez,15,15,254.16632086731963,305.18205217934064,410.04400207682494,613.0499903506939,790.5333446807656,492.1631770543056,0.13333333333333333,13.333333333333334,0.6666666666666666,53.333333333333336,2.533333333333333,86.66666666666667,4.133333333333334,93.33333333333333,6.4,100.0,8.666666666666666,100.0,11.2,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Jalisco,Tlajomulco de Zúñiga,San Agustín,15,15,269.58626321801563,341.11447819757217,421.6125195208522,526.2336386372822,737.1147083450423,464.1932259753351,0.13333333333333333,13.333333333333334,0.7333333333333333,60.0,2.066666666666667,86.66666666666667,3.4,100.0,6.266666666666667,100.0,9.4,100.0,17.6,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Morelos,Temixco,Temixco,15,15,114.44138774211007,237.26066974617163,376.9884862057008,492.4172661324028,576.3181045937089,430.20452960978974,0.4666666666666667,46.666666666666664,1.1333333333333333,73.33333333333333,2.6666666666666665,93.33333333333333,3.6,93.33333333333333,6.533333333333333,93.33333333333333,10.4,100.0,18.8,100.0,0.0,0.0,13.333333333333334,NO
OXXO,conveniencia,México,Metepec,Metepec,15,15,197.9615442978427,275.3539805174462,373.1561466763408,459.800868902292,513.3317969265051,365.4858191037838,0.2,20.0,1.1333333333333333,86.66666666666667,3.2,100.0,5.466666666666667,100.0,13.066666666666666,100.0,22.133333333333333,100.0,46.733333333333334,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Puebla,Cuautlancingo,San Juan Cuautlancingo,15,15,52.166742778514205,136.65130238198046,390.1906186197173,639.8038582369642,730.1540421490795,377.54063962810244,0.5333333333333333,46.666666666666664,1.4,60.0,2.8,100.0,4.066666666666666,100.0,10.333333333333334,100.0,17.066666666666666,100.0,31.933333333333334,100.0,0.0,13.333333333333334,13.333333333333334,NO
OXXO,conveniencia,Tabasco,Paraíso,Paraíso,15,15,188.3492298651642,278.480285664377,388.65340609379325,508.0299205989805,566.4235326413569,419.5633413390744,0.26666666666666666,20.0,2.0,60.0,4.666666666666667,93.33333333333333,6.4,100.0,9.666666666666666,100.0,12.333333333333334,100.0,14.333333333333334,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Acayucan,Acayucan,15,15,122.17375312502148,273.56901729245783,443.0918367373717,486.440022819917,535.3497369419131,384.63296349927765,0.26666666666666666,26.666666666666668,0.9333333333333333,73.33333333333333,3.2,100.0,5.066666666666666,100.0,9.2,100.0,11.933333333333334,100.0,15.733333333333333,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Guanajuato,Uriangato,Uriangato,14,14,76.58325382414121,239.71257956270097,494.4239603234671,796.8535123255182,974.3018318409481,519.0366849282376,0.2857142857142857,28.571428571428573,0.5,50.0,2.2142857142857144,71.42857142857143,3.4285714285714284,85.71428571428571,6.857142857142857,100.0,10.285714285714286,100.0,15.928571428571429,100.0,0.0,14.285714285714286,14.285714285714286,NO
OXXO,conveniencia,Jalisco,Autlán de Navarro,Autlán de Navarro,14,14,111.91936476153374,400.1325570760049,710.4056332810286,869.4561142859626,1052.4286208225167,653.0915043726428,0.14285714285714285,14.285714285714286,0.7142857142857143,35.714285714285715,2.0,71.42857142857143,3.2857142857142856,85.71428571428571,6.714285714285714,100.0,8.857142857142858,100.0,12.0,100.0,14.285714285714286,14.285714285714286,14.285714285714286,NO
OXXO,conveniencia,México,Atlacomulco,Atlacomulco de Fabela,14,14,180.13637225253552,275.11486164681077,327.86345265385813,427.4468837169384,659.2259009398645,373.47648383157497,0.14285714285714285,14.285714285714286,1.7142857142857142,85.71428571428571,2.857142857142857,100.0,4.285714285714286,100.0,8.857142857142858,100.0,11.285714285714286,100.0,13.571428571428571,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Lerma,Lerma de Villada,14,14,16.547499959087588,30.35483683755803,332.4906849945977,521.7950735778608,834.449426327762,342.833804953473,0.42857142857142855,42.857142857142854,0.7857142857142857,64.28571428571429,2.2857142857142856,85.71428571428571,3.9285714285714284,100.0,6.857142857142857,100.0,11.142857142857142,100.0,23.214285714285715,100.0,0.0,28.571428571428573,28.571428571428573,NO
OXXO,conveniencia,México,Tultitlán,Tultitlán de Mariano Escobedo,14,14,188.80360071007436,261.8494004211483,421.0685037783644,578.5512074809924,640.042309990567,430.54568240379547,0.5,28.571428571428573,1.4285714285714286,57.142857142857146,3.357142857142857,100.0,4.428571428571429,100.0,8.428571428571429,100.0,16.214285714285715,100.0,33.07142857142857,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Valle de Chalco Solidaridad,Xico,14,14,529.6205921787736,610.5903072961473,699.1559058319491,943.4898850773166,1086.1262195197041,765.41539828364,0.0,0.0,0.0,0.0,0.7857142857142857,64.28571428571429,1.2142857142857142,78.57142857142857,3.5714285714285716,100.0,6.642857142857143,100.0,12.571428571428571,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Zumpango,Zumpango de Ocampo,14,14,71.01991290369695,343.18410877110745,358.8418303529418,551.1178376967862,1084.5198947357774,485.8529535418365,0.42857142857142855,21.428571428571427,1.1428571428571428,57.142857142857146,2.2857142857142856,78.57142857142857,3.9285714285714284,85.71428571428571,5.857142857142857,100.0,8.571428571428571,100.0,12.928571428571429,100.0,0.0,0.0,14.285714285714286,NO
OXXO,conveniencia,Puebla,Amozoc,Amozoc de Mota,14,14,350.8056090747425,504.819095726767,602.2491105180752,713.475724760707,808.8371443036631,587.7031840086469,0.07142857142857142,7.142857142857143,0.21428571428571427,21.428571428571427,1.0714285714285714,85.71428571428571,1.8571428571428572,100.0,3.4285714285714284,100.0,5.714285714285714,100.0,11.357142857142858,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Pánuco,Pánuco,14,14,84.21208826763022,221.9067207808137,390.4014109102526,529.658306666787,600.9100224850117,379.25058608285906,0.2857142857142857,28.571428571428573,1.0,71.42857142857143,3.2857142857142856,100.0,5.285714285714286,100.0,9.642857142857142,100.0,12.285714285714286,100.0,13.642857142857142,100.0,0.0,0.0,14.285714285714286,NO
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Veracruz,Valente Díaz,14,14,13.384386321029407,251.74321809926664,295.82636093985843,594.5040539564371,800.8067953983631,388.4058293938914,0.21428571428571427,21.428571428571427,1.6428571428571428,64.28571428571429,2.4285714285714284,78.57142857142857,3.9285714285714284,100.0,7.0,100.0,11.642857142857142,100.0,20.5,100.0,14.285714285714286,14.285714285714286,21.428571428571427,NO
OXXO,conveniencia,Chiapas,Palenque,Palenque,13,13,186.97668799339252,212.1236188686481,319.24575782032747,477.96119239721077,1316.955676304284,505.98407792592485,0.6153846153846154,46.15384615384615,3.230769230769231,76.92307692307692,5.384615384615385,76.92307692307692,6.461538461538462,76.92307692307692,8.0,100.0,8.461538461538462,100.0,8.76923076923077,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Chihuahua,Ojinaga,Manuel Ojinaga,13,13,156.5370504925573,260.5766005005239,529.5543136987443,977.183429405812,1075.8476448357544,596.919841400644,0.15384615384615385,15.384615384615385,0.6153846153846154,46.15384615384615,1.3846153846153846,69.23076923076923,2.0,76.92307692307692,4.615384615384615,100.0,6.615384615384615,100.0,10.307692307692308,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Jalisco,Arandas,Arandas,13,13,183.9739649997909,258.77011350892565,627.3812549162179,778.6786543956126,956.2563468687609,542.8600503139085,0.23076923076923078,23.076923076923077,0.6923076923076923,46.15384615384615,1.7692307692307692,76.92307692307692,3.3846153846153846,92.3076923076923,5.3076923076923075,100.0,7.6923076923076925,100.0,10.461538461538462,100.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,NO
OXXO,conveniencia,Jalisco,Tlajomulco de Zúñiga,Hacienda Santa Fe,13,13,59.578343015381776,266.10977013580407,554.8205895305954,684.8724415237801,854.3837381729923,503.6600292850043,0.15384615384615385,15.384615384615385,0.46153846153846156,38.46153846153846,1.7692307692307692,84.61538461538461,2.4615384615384617,100.0,6.846153846153846,100.0,10.153846153846153,100.0,19.23076923076923,100.0,15.384615384615385,15.384615384615385,15.384615384615385,NO
OXXO,conveniencia,Michoacán de Ocampo,Zacapu,Zacapu,13,13,63.91164743490148,252.70042667292302,344.95048886398115,648.3914185749063,767.1097345506149,558.8319600138904,0.15384615384615385,15.384615384615385,1.2307692307692308,69.23076923076923,3.230769230769231,92.3076923076923,4.461538461538462,92.3076923076923,7.6923076923076925,92.3076923076923,9.538461538461538,92.3076923076923,10.307692307692308,100.0,0.0,15.384615384615385,15.384615384615385,NO
OXXO,conveniencia,México,Acolman,Tepexpan,13,13,63.6640669214387,318.3203346071932,526.6044973656569,921.1995431703452,2002.2110069991154,788.8713380698166,0.15384615384615385,15.384615384615385,0.46153846153846156,38.46153846153846,1.0769230769230769,69.23076923076923,1.2307692307692308,76.92307692307692,2.4615384615384617,84.61538461538461,4.230769230769231,84.61538461538461,9.846153846153847,100.0,15.384615384615385,15.384615384615385,15.384615384615385,NO
OXXO,conveniencia,México,Metepec,San Jerónimo Chicahualco,13,13,47.27666012131442,109.5204124774929,322.4520347686507,439.89843779517463,474.66483109233957,281.9330010024415,0.38461538461538464,38.46153846153846,1.7692307692307692,100.0,5.538461538461538,100.0,7.3076923076923075,100.0,16.153846153846153,100.0,26.46153846153846,100.0,52.53846153846154,100.0,0.0,0.0,15.384615384615385,NO
OXXO,conveniencia,México,Texcoco,Texcoco de Mora,13,13,90.92668208053198,191.64548122936813,335.0909393603428,461.5415336568268,564.8448357465728,320.4804742131395,0.46153846153846156,46.15384615384615,2.4615384615384617,84.61538461538461,6.384615384615385,100.0,8.76923076923077,100.0,13.23076923076923,100.0,16.076923076923077,100.0,19.692307692307693,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Puebla,Teziutlán,Teziutlán,13,13,189.3562804003571,223.77563403268226,296.35982854818843,584.494440840968,764.6764509878283,412.1555870589485,0.3076923076923077,30.76923076923077,0.9230769230769231,69.23076923076923,1.6923076923076923,84.61538461538461,2.4615384615384617,92.3076923076923,5.923076923076923,100.0,9.0,100.0,13.0,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Sonora,Magdalena,Magdalena de Kino,13,13,273.3435741409161,331.3533680735366,478.68264792843956,619.6612910178816,737.3166473373817,509.6547294296698,0.0,0.0,0.7692307692307693,53.84615384615385,2.769230769230769,92.3076923076923,4.461538461538462,100.0,7.538461538461538,100.0,10.153846153846153,100.0,12.076923076923077,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Tabasco,Comalcalco,Comalcalco,13,13,61.61084263741474,201.08482705770012,415.7487269608484,814.1202159661893,920.038049752297,471.4779831208316,0.3076923076923077,30.76923076923077,1.0769230769230769,69.23076923076923,1.3846153846153846,69.23076923076923,2.6923076923076925,100.0,6.384615384615385,100.0,7.923076923076923,100.0,11.846153846153847,100.0,0.0,0.0,15.384615384615385,NO
OXXO,conveniencia,Tlaxcala,Huamantla,Huamantla,13,13,62.96298837647632,141.7154656583859,237.46232581990452,492.5425934845343,901.449260437384,394.90104503399834,0.6153846153846154,53.84615384615385,1.8461538461538463,76.92307692307692,3.230769230769231,76.92307692307692,4.461538461538462,92.3076923076923,6.923076923076923,100.0,9.307692307692308,100.0,12.615384615384615,100.0,0.0,0.0,15.384615384615385,NO
